bms_number,category,coordinates,responsibility,status,date,searched_adress,message,message_links
5049,"Straßen, Fahrrad & Verkehr > Schilder unkenntlich","47.7066168534561, 9.16741513838186","
                        
                                Technische Betriebe

                            
                            
                        
                    ",Gelöst,"
                    
                        
                            Diese Anfrage wurde am 07.07.2021 via api gestellt.
                        
                    
                ","keine(autom. ermittelt: L221, 78465 Konstanz, Germany                    ","
            An der Verkehrsinsel fehlen beide Schilder.

        ","NA"
5050,"NA","NA","NA","NA","NA","NA","NA","NA"
5051,"NA","NA","NA","NA","NA","NA","NA","NA"
5052,"NA","NA","NA","NA","NA","NA","NA","NA"
5053,"Straßen, Fahrrad & Verkehr > Gullideckel/ Kanal verstopft","47.6854248046875, 9.15390493684786","
                        
                                Technische Betriebe

                            
                            
                        
                    ",Gelöst,"
                    
                        
                            Diese Anfrage wurde am 08.07.2021 via iOS gestellt.
                        
                    
                ","keine(autom. ermittelt: Fürstenbergstraße 46, 78467 Konstanz, Germany                    ","
            der noch recht neue gulli scheint mit der Wassermenge nicht klar zu kommen. Das Wasser staut sich und drückt bis ans Haus

        ","NA"
5054,"NA","NA","NA","NA","NA","NA","NA","NA"
5055,Müll/Sauberkeit > Illegaler Müll,"47.6809479056115, 9.1528751030564","
                        
                                Technische Betriebe

                            
                            
                        
                    ",Gelöst,"
                    
                        
                            Diese Anfrage wurde am 08.07.2021 via api gestellt.
                        
                    
                ","Stettiner Straße (autom. ermittelt: Stettiner Str. 24, 78467 Konstanz, Germany                    ","
            Es hat wiedermal jemand seinen überflüssigen Hausrat zwischen der Stettiner und mindestens Dresdener Straße abgelegt (auf dem Weg von der Dresdener Straße zur Winkelstraße gab es 3 Ablage Punkte mit mehreren Säcken) . Hinten am Radweg bei den Gleisen. Langsam nimmt das leider überhand. 😔
(Adresssuche nach: Stettiner Straße )

        ","NA"
5056,"Straßen, Fahrrad & Verkehr > Radwege schadhaft","47.6830984226049, 9.14745759190826","
                        
                                Technische Betriebe

                            
                            
                        
                    ",Gelöst,"
                    
                        
                            Diese Anfrage wurde am 08.07.2021 via api gestellt.
                        
                    
                ","keine(autom. ermittelt: Magdeburger Str. 20, 78467 Konstanz, Germany                    ","
            Der Fuß und Radweg am Skatepark Riedstrasse ist voll ganzflächiger Pfützen und eine Schlammpiste.
Der abfallende Teil ist wiedermal mit losem gelben Schotter aufgefüllt worden, den der Regen nun zum hundertsten mal auf den Radweg der Riedstrasse gespült und tiefe steinige Rinnen hinterlassen hat.

        ","NA"
5057,"Straßen, Fahrrad & Verkehr > Fußwege schadhaft","47.6692940031988, 9.21352948549419","
                        
                                Technische Betriebe

                            
                            
                        
                    ",Ungelöst Abgeschlossen,"
                    
                        
                            Diese Anfrage wurde am 08.07.2021 via iOS gestellt.
                        
                    
                ","keine(autom. ermittelt: Eichhornstraße 89, 78464 Konstanz, Germany                    ","
            Durch die starken Regenfälle sind sehr große Pfützen auf dem Waldweg. Man kommt nur dran vorbei, wenn man auf dem Wegrand-Gebüsch läuft. Nicht sehr schön für die Natur! Könnte man da eventuell Kies hin streuen, damit man drüber laufen kann? 

        ","NA"
5058,"NA","NA","NA","NA","NA","NA","NA","NA"
5059,"Straßen, Fahrrad & Verkehr > Gullideckel/ Kanal verstopft","47.6656559341448, 9.17118379650138","
                        
                                Technische Betriebe

                            
                            
                        
                    ",Gelöst,"
                    
                        
                            Diese Anfrage wurde am 08.07.2021 via api gestellt.
                        
                    
                ","keine(autom. ermittelt: Brauneggerstraße 46, 78462 Konstanz, Germany                    ","
            Gulli verstopft - bei Regen grosse Pfütze

        ","NA"
